id	area	statement	status	evidence	invariant
BT-REQ-0705	SPEC-07-identity-auth-capabilities	`create_app` called with no principal resolver under a production signal raises rather than defaulting to the header resolver.	IMPLEMENTED-UNTESTED	`boltrig/kernel/app.py:257` `"FATAL: create_app() received no principal_resolver"` (no test found; searched `tests/security/test_auth.py`, `tests/unit/`)	-
BT-REQ-0706	SPEC-07-identity-auth-capabilities	A partial manifest OIDC trio refuses boot and a manifest trio differing from the process trio refuses boot.	IMPLEMENTED-UNTESTED	`boltrig/api/auth_selection.py:75` `"manifest identity OIDC trust differs from process OIDC trust"` (no test found in `tests/security/test_auth.py`)	-
BT-REQ-0707	SPEC-07-identity-auth-capabilities	OIDC verification pins an asymmetric algorithm allowlist so `alg=none` and HS* confusion are rejected by construction.	IMPLEMENTED	`boltrig/identity/auth.py:74` `"_ALLOWED_ALGS = (\"RS256\", \"RS384\", \"RS512\""`	SEC-01
BT-REQ-0708	SPEC-07-identity-auth-capabilities	A verified token must carry `iss`, `aud` and `exp`, and clock leeway is clamped to at most 120 seconds.	IMPLEMENTED	`boltrig/identity/auth.py:98` `"self._leeway = max(0, min(int(leeway), 120))"`	SEC-01
BT-REQ-0709	SPEC-07-identity-auth-capabilities	A token's absolute lifetime is capped at 24 hours by two independent checks, so a missing `iat` cannot let a far-future `exp` through.	IMPLEMENTED	`boltrig/identity/auth.py:171` `"exp - time.time() > self._MAX_LIFETIME"`	SEC-01
BT-REQ-0710	SPEC-07-identity-auth-capabilities	A kid miss forces at most one JWKS refetch per 30 seconds, then fails closed with 401.	IMPLEMENTED	`boltrig/identity/auth.py:142` `"if time.monotonic() - self._jwks_at >= self._FORCE_REFETCH_MIN_INTERVAL:"`	SEC-01
BT-REQ-0711	SPEC-07-identity-auth-capabilities	An ID token presented as an access token is rejected 401 when the token says so via `token_use` or `typ`.	IMPLEMENTED-UNTESTED	`boltrig/identity/auth.py:163` `"detail=\"id token is not an access token\""` (no test found in `tests/security/test_auth.py`)	-
BT-REQ-0712	SPEC-07-identity-auth-capabilities	SAML verification is a seam: `verify` raises without an injected validator, and a manifest declaring `identity.provider: saml` is rejected at load.	SEAM	`boltrig/identity/auth.py:201` `"SAML verification is a seam"`; `boltrig/config/manifest.py:505` `"identity.provider 'saml' is not implemented"`	SEC-68
BT-REQ-0713	SPEC-07-identity-auth-capabilities	OIDC and Cloudflare Access are SEAMS whose live legs are an external IdP: the verifier is real, the issuer is not in this tree.	SEAM	`boltrig/api/auth_selection.py:41` `"jwks_uri=f\"{team}/cdn-cgi/access/certs\","`	SEC-01
BT-REQ-0714	SPEC-07-identity-auth-capabilities	Identity comes only from the verified assertion: tenant and subject are never read from the request body or an untrusted header on any production resolver.	IMPLEMENTED	`boltrig/identity/auth.py:266` `"subject = claims.get(\"sub\") or claims.get(\"subject\")"`	SEC-01
BT-REQ-0715	SPEC-07-identity-auth-capabilities	Cloudflare Access admits only the tiers superadmin, admin and member; any other mapped role is denied 403 fail-closed.	IMPLEMENTED	`boltrig/identity/auth.py:370` `"detail=f\"{email} is not authorized\""`	SEC-01
BT-REQ-0716	SPEC-07-identity-auth-capabilities	Every admitted Cloudflare Access tier receives tenant-wide `{all: true}` scope and is differentiated only by authoring rights and the HITL gate.	IMPLEMENTED	`boltrig/identity/auth.py:372` `"scope = {\"all\": True}"`	SEC-01
BT-REQ-0717	SPEC-07-identity-auth-capabilities	An email is normalised to lower case on both sides of the Cloudflare Access role map.	IMPLEMENTED	`boltrig/identity/auth.py:350` `"role_map = {k.strip().lower(): v"`	SEC-01
BT-REQ-0718	SPEC-07-identity-auth-capabilities	The dev header resolver is reachable only in local development and stamps `credential_kind="dev-header"`.	IMPLEMENTED	`boltrig/identity/auth.py:404` `"credential_kind=\"dev-header\","`	SEC-01
BT-REQ-0719	SPEC-07-identity-auth-capabilities	A caller in several mapped IdP groups receives the highest-privilege matched role and the union of matched scopes.	IMPLEMENTED-UNTESTED	`boltrig/identity/rbac.py:65` `"role = min((m.role for m in matched), key=_role_rank)"` (searched `tests/security/test_auth.py`; only the single-mapping case is exercised)	-
BT-REQ-0720	SPEC-07-identity-auth-capabilities	A caller matching no mapping receives role `none` and an empty scope.	IMPLEMENTED	`boltrig/identity/rbac.py:63` `"return (DEFAULT_ROLE, {})"`	K-13
BT-REQ-0721	SPEC-07-identity-auth-capabilities	An empty or missing scope yields `EMPTY_GRANTS`, so authority derives from scope and never from role.	IMPLEMENTED	`boltrig/identity/rbac.py:107` `"return EMPTY_GRANTS"`	K-13
BT-REQ-0722	SPEC-07-identity-auth-capabilities	Departments are visibility metadata and never widen the verb GrantSet.	IMPLEMENTED	`boltrig/identity/rbac.py:103` `"Departments are visibility metadata, not verb authority"`	SEC-07
BT-REQ-0723	SPEC-07-identity-auth-capabilities	A GrantSet is deny-dominant, fail-closed, and matches only terminal wildcards.	IMPLEMENTED	`boltrig/models/grants.py:87` `"return verb_id == prefix or verb_id.startswith(prefix + \".\")"`	K-13
BT-REQ-0724	SPEC-07-identity-auth-capabilities	A verb id that is not a safe identifier after NFKC never matches any grant pattern.	IMPLEMENTED-UNTESTED	`boltrig/models/grants.py:76` `"if not is_safe_identifier(verb_id):"` (searched `tests/unit/test_grants_model.py` by name only)	-
BT-REQ-0725	SPEC-07-identity-auth-capabilities	A role stated with no scope at all is filled from `ORG_ROLE_DEFAULT_SCOPE` for superadmin, admin and org-admin only, and a stated-but-narrow scope is never widened.	IMPLEMENTED	`boltrig/identity/provisioning.py:130` `"if scope or not role:"`	-
BT-REQ-0726	SPEC-07-identity-auth-capabilities	Provisioning a role with no scope and no canonical default logs a warning naming the consequence rather than failing silently.	IMPLEMENTED	`boltrig/identity/provisioning.py:134` `"logger.warning("`	-
BT-REQ-0727	SPEC-07-identity-auth-capabilities	A workspace membership can only intersect authority DOWN; the result is always a subset of the org grants.	IMPLEMENTED	`boltrig/identity/rbac.py:241` `"def narrow_grants_to_workspace(base: GrantSet, workspace_role: str)"`	SEC-108
BT-REQ-0728	SPEC-07-identity-auth-capabilities	A workspace viewer keeps only concrete read-action grants; every wildcard collapses.	IMPLEMENTED	`boltrig/identity/rbac.py:255` `"allow = tuple(p for p in base.allow if _is_read_only_pattern(p))"`	SEC-109
BT-REQ-0729	SPEC-07-identity-auth-capabilities	An unknown workspace role yields `EMPTY_GRANTS`.	IMPLEMENTED	`boltrig/identity/rbac.py:259` `"return EMPTY_GRANTS  # unknown workspace role"`	SEC-109
BT-REQ-0730	SPEC-07-identity-auth-capabilities	A caller with no active workspace keeps their full org grants unchanged.	IMPLEMENTED	`boltrig/identity/provisioning.py:56` `"return base  # no active workspace -> today's grants"`	SEC-110
BT-REQ-0731	SPEC-07-identity-auth-capabilities	A deactivated user's current grants are `EMPTY_GRANTS`.	IMPLEMENTED	`boltrig/identity/provisioning.py:31` `"if user.status != \"active\":"`	SEC-34
BT-REQ-0732	SPEC-07-identity-auth-capabilities	A previously provisioned user's stored role, scope and status are authoritative on every later login, so re-login cannot self-revive a deactivated account.	IMPLEMENTED	`boltrig/identity/provisioning.py:182` `"existing = await store.get_user(tenant_id, subject)"`	SEC-34
BT-REQ-0733	SPEC-07-identity-auth-capabilities	An unmapped, un-invited federated identity is denied 403.	IMPLEMENTED	`boltrig/identity/auth.py:284` `"detail=\"no access for this identity\""`	SEC-35
BT-REQ-0734	SPEC-07-identity-auth-capabilities	An expired invitation confers nothing and a lost consume race confers nothing.	IMPLEMENTED	`boltrig/identity/provisioning.py:203` `"if not await store.consume_invitation(tenant_id, inv.id):"`	SEC-97
BT-REQ-0735	SPEC-07-identity-auth-capabilities	The session cookie is httpOnly, Secure and SameSite=strict, with a 12-hour bounded lifetime and a JS-readable CSRF mirror.	IMPLEMENTED	`boltrig/api/desktop_session_auth.py:44` `"response.set_cookie("`	SEC-100
BT-REQ-0736	SPEC-07-identity-auth-capabilities	An explicitly CORS-allowlisted packaged Tauri origin receives `SameSite=None` cookies; CSRF stays mandatory.	IMPLEMENTED-UNTESTED	`boltrig/api/desktop_session_auth.py:42` `"same_site = \"none\" if secure and _desktop_session_request(request) else \"strict\""` (searched `tests/security/test_first_party_login.py` and `test_mount_path_cookie_scope.py`)	-
BT-REQ-0737	SPEC-07-identity-auth-capabilities	Only the sha256 of a session secret is persisted; the secret leaves in the Set-Cookie header and is never stored or logged.	IMPLEMENTED	`boltrig/identity/sessions.py:77` `"The at-rest representation of a session: its sha256"`	SEC-100
BT-REQ-0738	SPEC-07-identity-auth-capabilities	A session refresh rotates the secret and CSRF token in place and refuses past a 7-day creation-anchored absolute cap.	IMPLEMENTED	`boltrig/identity/sessions.py:125` `"raise ValueError(\"session past absolute lifetime cap\")"`	SEC-100
BT-REQ-0739	SPEC-07-identity-auth-capabilities	Every mutating cookie request must echo the session-bound CSRF token in `x-boltrig-csrf`, compared in constant time; bearer callers are exempt because they never reach this code.	IMPLEMENTED	`boltrig/identity/sessions.py:309` `"if not session.csrf_token or not hmac.compare_digest("`	SEC-101
BT-REQ-0740	SPEC-07-identity-auth-capabilities	Each request is bound to exactly ONE active org, re-authorised against `org_members` after binding that tenant, never trusting the client hint.	IMPLEMENTED	`boltrig/identity/sessions.py:204` `"set_current_tenant(tid)"`	SEC-131
BT-REQ-0741	SPEC-07-identity-auth-capabilities	A membership-model session whose every org membership was revoked fails closed rather than inheriting realm access.	IMPLEMENTED	`boltrig/identity/sessions.py:199` `"return realm_tenant_id if session.active_org_id is None else None"`	SEC-131
BT-REQ-0742	SPEC-07-identity-auth-capabilities	An org switch is the only place the active org changes and is membership-re-authorised with no write on refusal.	IMPLEMENTED	`boltrig/kernel/access_routes.py:483` `"member = await k.store.get_org_member(org_id, p.subject)"`	SEC-132
BT-REQ-0743	SPEC-07-identity-auth-capabilities	A workspace switch refuses an unknown workspace 404 and a non-member workspace 403, both with no write and no audit.	IMPLEMENTED	`boltrig/kernel/access_routes.py:432` `"{\"status\": \"denied\", \"reason\": \"not a member of that workspace\"}"`	SEC-106
BT-REQ-0744	SPEC-07-identity-auth-capabilities	An account still holding its provisioning credential reaches only the CSRF, change-password and logout routes, checked on every request rather than only at login.	IMPLEMENTED-UNTESTED	`boltrig/identity/sessions.py:322` `"detail=\"password_change_required\""` (nine tests in `tests/security/test_forced_password_rotation.py`, none carrying an invariant marker)	-
BT-REQ-0745	SPEC-07-identity-auth-capabilities	When the active org requires two-factor and the caller has no activated factor, only the enrollment surface and logout are reachable.	IMPLEMENTED	`boltrig/identity/sessions.py:343` `"detail=\"two_factor_enrollment_required\""`	SEC-129
BT-REQ-0746	SPEC-07-identity-auth-capabilities	An account exists only by consuming a single-use, hashed, expiring invitation; there is no self-signup route.	IMPLEMENTED	`boltrig/api/auth_routes.py:380` `"inv = await k.store.claim_invitation_by_token_hash("`	SEC-97
BT-REQ-0747	SPEC-07-identity-auth-capabilities	Accept-invite is throttled per IP before the argon2 spend, because it is the only public endpoint paying 64 MiB before a bearer is claimed.	IMPLEMENTED	`boltrig/api/auth_routes.py:73` `"_ACCEPT_RL_IP = RateLimit(per=\"minute\", max=10, scope=\"verb\")"`	SEC-100
BT-REQ-0748	SPEC-07-identity-auth-capabilities	Unknown, expired and already-used invitations share one generic 400 so a probe cannot distinguish them.	IMPLEMENTED	`boltrig/api/auth_routes.py:378` `"\"reason\": \"invalid or expired invite\""`	SEC-97
BT-REQ-0749	SPEC-07-identity-auth-capabilities	Passwords are argon2id PHC strings with a per-user embedded salt, at least 12 and at most 1024 characters.	IMPLEMENTED	`boltrig/identity/passwords.py:28` `"MIN_PASSWORD_LENGTH = 12"`	SEC-98
BT-REQ-0750	SPEC-07-identity-auth-capabilities	The absent-user login path always spends a full argon2 verify against a fixed decoy hash.	IMPLEMENTED	`boltrig/identity/passwords.py:93` `"_PH.verify(_DUMMY_HASH, password)"`	SEC-99
BT-REQ-0751	SPEC-07-identity-auth-capabilities	Login enforces both a per-IP and a per-identity rate limit before touching the credential store and returns one byte-identical generic failure.	IMPLEMENTED	`boltrig/api/auth_routes.py:78` `"_GENERIC_LOGIN_FAILURE"`	SEC-99
BT-REQ-0752	SPEC-07-identity-auth-capabilities	Every login, logout, invite acceptance and 2FA event is audited keys-only, positionally, so the secret is absent from the dict the call site passes.	IMPLEMENTED	`boltrig/api/auth_routes.py:515` `"Keys-only via `_audit`: the session id, never the secret"`	SEC-191
BT-REQ-0753	SPEC-07-identity-auth-capabilities	The shared password credential is held ONCE at the identity realm keyed by the normalised email and is never duplicated per org.	IMPLEMENTED	`boltrig/api/auth_routes.py:405` `"Store ONLY the argon2id hash, apart from the identity row"`	SEC-134
BT-REQ-0754	SPEC-07-identity-auth-capabilities	The TOTP shared secret is sealed in `credential_refs` and returned to the client exactly once at enroll-begin.	IMPLEMENTED	`boltrig/api/auth_routes.py:634` `"await k.store.set_credential_ref(tenant, secret_ref, {\"secret\": secret})"`	SEC-126
BT-REQ-0755	SPEC-07-identity-auth-capabilities	Re-enrolling an already-enabled factor is refused 400, so the secret is never re-revealed.	IMPLEMENTED	`boltrig/api/auth_routes.py:627` `"\"reason\": \"two-factor is already enabled\""`	SEC-126
BT-REQ-0756	SPEC-07-identity-auth-capabilities	Recovery codes are ten 130-bit codes shown once, stored only as sha256, and consumed atomically.	IMPLEMENTED	`boltrig/identity/totp.py:54` `"_RECOVERY_CODE_LEN = 26"`	SEC-127
BT-REQ-0757	SPEC-07-identity-auth-capabilities	An enrolled user's correct-password login issues NO session and returns a single-use five-minute challenge instead.	IMPLEMENTED	`boltrig/api/auth_routes.py:502` `"return JSONResponse({\"status\": \"2fa_required\", \"challenge_token\": challenge})"`	SEC-128
BT-REQ-0758	SPEC-07-identity-auth-capabilities	Only a TOTP code activates enrollment; a recovery code cannot bootstrap the factor.	IMPLEMENTED	`boltrig/api/auth_routes.py:691` `"Only a TOTP code activates enrollment"`	SEC-126
BT-REQ-0759	SPEC-07-identity-auth-capabilities	A wrong second factor does not consume the challenge; a correct one consumes it atomically and a lost race fails.	IMPLEMENTED	`boltrig/api/auth_routes.py:775` `"DO NOT consume the challenge on a miss"`	SEC-128
BT-REQ-0760	SPEC-07-identity-auth-capabilities	Self-disabling two-factor requires a fresh TOTP or recovery code and overwrites the sealed secret material.	IMPLEMENTED-UNTESTED	`boltrig/api/auth_routes.py:852` `"await k.store.set_credential_ref(tenant, totp.secret_ref, {})"` (searched `tests/security/test_two_factor.py`; the six marked tests cover enroll, recovery, challenge, org-required, rate limit and window)	-
